"id","time","accX","accY","accZ","gyroX","gyroY","gyroZ","rot1","rot2","rot3","rot4","rot5","rot6","rot7","rot8","rot9"
"6","1960696127332","13.1877","4.06052","-3.63051","0","0","0","0.240546","-0.925762","0.291724","-0.131197","-0.328802","-0.935242","0.96173","0.186695","-0.200549"
"6","1960712942518","12.0381","3.00681","-2.00204","0","0","0","0.242466","-0.945828","0.215917","-0.15232","-0.256912","-0.954356","0.958128","0.19851","-0.206361"
"6","1960729696668","10.5438","2.62364","-1.08244","0","0","0","0.253246","-0.924654","0.284397","-0.129102","-0.323654","-0.937327","0.958749","0.200658","-0.201338"
"6","1960746511854","8.60883","3.38998","-1.00581","0","0","0","0.243491","-0.945211","0.217459","-0.146672","-0.257513","-0.955078","0.958749","0.200658","-0.201338"
"6","1960763296522","7.97659","3.81146","-1.81047","0","0","0","0.256192","-0.943676","0.209385","-0.138866","-0.250298","-0.958158","0.956599","0.216396","-0.195169"
"6","1960780081190","8.89619","3.52408","-3.4964","0","0","0","0.255213","-0.956397","0.142029","-0.159842","-0.186605","-0.969345","0.953581","0.224687","-0.200496"
"6","1960796835340","10.8312","1.26341","-5.52718","0","0","0","0.256266","-0.95514","0.148446","-0.158148","-0.192936","-0.968383","0.953581","0.224687","-0.200496"
"6","1960813589491","10.927","-0.63327","-5.60381","0","0","0","0.257704","-0.944699","0.202809","-0.174773","-0.252012","-0.951811","0.950286","0.209841","-0.230052"
"6","1960830557264","10.0457","-1.80193","-4.79916","0","0","0","0.236836","-0.966746","0.0964951","-0.202153","-0.146182","-0.968382","0.950286","0.209841","-0.230052"
"6","1960847250379","9.01114","-1.84024","-3.72629","0","0","0","0.245849","-0.943777","0.221003","-0.187924","-0.270084","-0.944319","0.950917","0.190628","-0.243758"
"6","1960863974012","8.05322","-1.09306","-3.15155","0","0","0","0.229079","-0.948233","0.219947","-0.202087","-0.267361","-0.942167","0.952199","0.171382","-0.252872"
"6","1960880911268","7.65091","-0.173462","-3.07491","0","0","0","0.222505","-0.942511","0.249327","-0.204878","-0.295231","-0.933201","0.953161","0.15656","-0.25879"
"6","1960897543348","8.16818","1.05267","-2.97913","0","0","0","0.22226","-0.933178","0.282451","-0.205064","-0.327959","-0.922167","0.953179","0.14704","-0.264253"
"6","1960914297498","8.95367","1.76152","-3.07491","0","0","0","0.215909","-0.943391","0.251785","-0.219095","-0.298101","-0.92905","0.951515","0.145425","-0.271055"
